,Country/Region,Date,Confirmed,Deaths,Recovered,Active,New cases,New deaths,New recovered
45394,Saint Kitts and Nevis,2020-09-20,17,0.0,17.0,0.0,0,0,0
45395,Saint Lucia,2020-09-20,27,0.0,26.0,1.0,0,0,0
45396,Saint Vincent and the Grenadines,2020-09-20,64,0.0,64.0,0.0,0,0,0
45397,San Marino,2020-09-20,723,42.0,669.0,12.0,0,0,0
45398,Sao Tome and Principe,2020-09-20,908,15.0,878.0,15.0,0,0,2
45399,Saudi Arabia,2020-09-20,329754,4485.0,310439.0,14830.0,483,27,1009
45400,Senegal,2020-09-20,14714,302.0,11260.0,3152.0,26,0,107
45401,Serbia,2020-09-20,32908,741.0,0.0,32167.0,68,1,0
45402,Seychelles,2020-09-20,141,0.0,136.0,5.0,0,0,0
45403,Sierra Leone,2020-09-20,2168,72.0,1650.0,446.0,9,0,0
45404,Singapore,2020-09-20,57576,27.0,57181.0,368.0,18,0,39
45405,Slovakia,2020-09-20,6677,39.0,3548.0,3090.0,131,0,29
45406,Slovenia,2020-09-20,4420,142.0,3023.0,1255.0,111,1,42
45407,Solomon Islands,2020-09-20,0,0.0,0.0,0.0,0,0,0
45408,Somalia,2020-09-20,3442,98.0,2877.0,467.0,41,0,65
45409,South Africa,2020-09-20,661211,15953.0,590071.0,55187.0,1555,13,637
45410,South Sudan,2020-09-20,2642,0.0,1290.0,1352.0,0,0,0
45411,Spain,2020-09-20,640040,0.0,150376.0,489664.0,0,0,0
45412,Sri Lanka,2020-09-20,3287,0.0,3088.0,199.0,4,0,18
45413,Sudan,2020-09-20,13555,836.0,6760.0,5959.0,20,0,1
45414,Suriname,2020-09-20,4723,97.0,4488.0,138.0,14,0,105
45415,Sweden,2020-09-20,88237,5865.0,0.0,82372.0,0,0,0
45416,Switzerland,2020-09-20,49283,2045.0,40500.0,6738.0,0,0,0
45417,Syria,2020-09-20,3800,0.0,0.0,3800.0,35,0,0
45418,Taiwan*,2020-09-20,507,7.0,479.0,21.0,1,0,0
45419,Tajikistan,2020-09-20,9346,73.0,8108.0,1165.0,43,0,42
45420,Tanzania,2020-09-20,509,21.0,183.0,305.0,0,0,0
45421,Thailand,2020-09-20,3506,59.0,3340.0,107.0,0,0,0
45422,Timor-Leste,2020-09-20,27,0.0,0.0,27.0,0,0,0
45423,Togo,2020-09-20,1666,41.0,1269.0,356.0,7,0,10
45424,Trinidad and Tobago,2020-09-20,3901,65.0,1753.0,2083.0,48,4,58
45425,Tunisia,2020-09-20,10732,159.0,2386.0,8187.0,1622,21,20
45426,Turkey,2020-09-20,302867,7506.0,267233.0,28128.0,1519,61,1116
45427,US,2020-09-20,6810352,199509.0,2590671.0,4020172.0,36214,227,13225
45428,Uganda,2020-09-20,6287,63.0,2616.0,3608.0,270,0,35
45429,Ukraine,2020-09-20,180119,3626.0,80438.0,96055.0,3071,41,767
45430,United Arab Emirates,2020-09-20,84916,0.0,74273.0,10643.0,674,0,761
45431,United Kingdom,2020-09-20,396744,41860.0,2228.0,352656.0,3899,18,1
45432,Uruguay,2020-09-20,1917,46.0,1621.0,250.0,13,0,9
45433,Uzbekistan,2020-09-20,51640,433.0,47932.0,3275.0,648,6,661
45434,Venezuela,2020-09-20,66656,547.0,56096.0,10013.0,707,8,941
45435,Vietnam,2020-09-20,1068,0.0,942.0,126.0,0,0,0
45436,West Bank and Gaza,2020-09-20,35686,262.0,23700.0,11724.0,683,9,254
45437,Western Sahara,2020-09-20,10,1.0,8.0,1.0,0,0,0
45438,Yemen,2020-09-20,2026,0.0,1227.0,799.0,0,0,6
45439,Zambia,2020-09-20,14131,330.0,13365.0,436.0,61,0,0
45440,Zimbabwe,2020-09-20,7683,225.0,5924.0,1534.0,11,0,10
45441,Afghanistan,2020-09-21,39074,1444.0,32576.0,5054.0,30,3,0
45442,Albania,2020-09-21,12535,364.0,6995.0,5176.0,150,2,55
45443,Algeria,2020-09-21,50023,1679.0,35180.0,13164.0,197,7,133
45444,Andorra,2020-09-21,1681,53.0,1199.0,429.0,117,0,35
45445,Angola,2020-09-21,4117,154.0,1449.0,2514.0,126,2,4
45446,Antigua and Barbuda,2020-09-21,96,3.0,92.0,1.0,0,0,0
45447,Argentina,2020-09-21,640147,13482.0,508563.0,118102.0,8782,429,20332
45448,Armenia,2020-09-21,47552,936.0,42637.0,3979.0,121,6,29
45449,Australia,2020-09-21,26942,854.0,24157.0,1931.0,30,3,94
45450,Austria,2020-09-21,38658,767.0,29516.0,8375.0,563,1,287
45451,Azerbaijan,2020-09-21,39280,576.0,36836.0,1868.0,92,1,81
45452,Bahamas,2020-09-21,3418,75.0,1771.0,1572.0,103,1,82
45453,Bahrain,2020-09-21,65752,224.0,58626.0,6902.0,713,3,676
45454,Bangladesh,2020-09-21,350621,4979.0,258717.0,86925.0,1703,40,2152
45455,Barbados,2020-09-21,189,7.0,173.0,9.0,0,0,0
45456,Belarus,2020-09-21,75898,785.0,73301.0,1812.0,224,5,36
45457,Belgium,2020-09-21,103392,9950.0,18977.0,74465.0,1097,2,12
45458,Belize,2020-09-21,1635,21.0,967.0,647.0,8,0,49
45459,Benin,2020-09-21,2294,40.0,1954.0,300.0,14,0,4
45460,Bhutan,2020-09-21,261,0.0,194.0,67.0,0,0,2
45461,Bolivia,2020-09-21,130986,7654.0,90240.0,33092.0,310,37,623
45462,Bosnia and Herzegovina,2020-09-21,25521,770.0,18109.0,6642.0,93,7,231
45463,Botswana,2020-09-21,2567,13.0,624.0,1930.0,0,0,0
45464,Brazil,2020-09-21,4558040,137272.0,3993432.0,427336.0,13411,377,29986
45465,Brunei,2020-09-21,145,3.0,142.0,0.0,0,0,0
45466,Bulgaria,2020-09-21,19014,765.0,13727.0,4522.0,151,4,147
45467,Burkina Faso,2020-09-21,1896,56.0,1189.0,651.0,50,0,2
45468,Burma,2020-09-21,6471,100.0,1445.0,4926.0,666,6,185
45469,Burundi,2020-09-21,474,1.0,462.0,11.0,1,0,0
45470,Cabo Verde,2020-09-21,5281,52.0,4674.0,555.0,24,1,75
45471,Cambodia,2020-09-21,275,0.0,274.0,1.0,0,0,0
45472,Cameroon,2020-09-21,20598,0.0,19124.0,1474.0,167,0,0
45473,Canada,2020-09-21,147570,9213.0,127684.0,10673.0,1833,12,1092
45474,Central African Republic,2020-09-21,4786,62.0,1830.0,2894.0,0,0,0
45475,Chad,2020-09-21,1153,81.0,967.0,105.0,2,0,0
45476,Chile,2020-09-21,447468,12298.0,421111.0,14059.0,1194,12,1365
45477,China,2020-09-21,90381,4715.0,83646.0,2020.0,12,0,17
45478,Colombia,2020-09-21,770435,24397.0,640900.0,105138.0,5359,189,7701
45479,Comoros,2020-09-21,470,7.0,450.0,13.0,0,0,0
45480,Congo (Brazzaville),2020-09-21,5002,89.0,3887.0,1026.0,16,0,0
45481,Congo (Kinshasa),2020-09-21,10519,271.0,9952.0,296.0,4,0,22
45482,Costa Rica,2020-09-21,65602,745.0,25127.0,39730.0,1890,39,1575
45483,Cote d'Ivoire,2020-09-21,19327,120.0,18630.0,577.0,7,0,170
45484,Croatia,2020-09-21,14992,253.0,12737.0,2002.0,70,5,201
45485,Cuba,2020-09-21,5141,0.0,4462.0,679.0,50,0,50
45486,Cyprus,2020-09-21,1603,22.0,1369.0,212.0,3,0,87
45487,Czechia,2020-09-21,50764,0.0,25425.0,25339.0,1474,0,670
45488,Denmark,2020-09-21,23774,640.0,18165.0,4969.0,421,2,225
45489,Djibouti,2020-09-21,5404,61.0,5336.0,7.0,1,0,1
45490,Dominica,2020-09-21,24,0.0,18.0,6.0,0,0,0
45491,Dominican Republic,2020-09-21,108783,2054.0,82274.0,24455.0,494,7,606
45492,Ecuador,2020-09-21,126711,11095.0,102852.0,12764.0,292,5,0
45493,Egypt,2020-09-21,102141,0.0,90332.0,11809.0,126,0,800
45494,El Salvador,2020-09-21,27798,812.0,21782.0,5204.0,245,1,221
45495,Equatorial Guinea,2020-09-21,5002,83.0,4509.0,410.0,0,0,0
45496,Eritrea,2020-09-21,364,0.0,305.0,59.0,0,0,0
45497,Estonia,2020-09-21,2941,64.0,2379.0,498.0,17,0,2
45498,Eswatini,2020-09-21,5282,104.0,4647.0,531.0,13,0,23
45499,Ethiopia,2020-09-21,69709,1108.0,28634.0,39967.0,889,12,320
45500,Fiji,2020-09-21,32,2.0,26.0,4.0,0,0,0
45501,Finland,2020-09-21,9046,341.0,7700.0,1005.0,66,2,0
45502,France,2020-09-21,496851,31346.0,94289.0,371216.0,29237,89,703
45503,Gabon,2020-09-21,8704,54.0,7875.0,775.0,8,1,27
45504,Gambia,2020-09-21,3526,108.0,1992.0,1426.0,0,0,0
45505,Georgia,2020-09-21,3695,20.0,1534.0,2141.0,193,1,40
45506,Germany,2020-09-21,275560,0.0,242656.0,32904.0,1595,0,1464
45507,Ghana,2020-09-21,46062,297.0,45258.0,507.0,58,0,105
45508,Greece,2020-09-21,15595,344.0,1347.0,13904.0,453,6,0
45509,Grenada,2020-09-21,24,0.0,24.0,0.0,0,0,0
45510,Guatemala,2020-09-21,85681,3124.0,75172.0,7385.0,237,5,313
45511,Guinea,2020-09-21,10344,65.0,9757.0,522.0,19,1,65
45512,Guinea-Bissau,2020-09-21,2303,39.0,1127.0,1137.0,0,0,0
45513,Guyana,2020-09-21,2402,0.0,1359.0,1043.0,133,0,20
45514,Haiti,2020-09-21,8624,221.0,6482.0,1921.0,5,0,119
45515,Holy See,2020-09-21,12,0.0,12.0,0.0,0,0,0
45516,Honduras,2020-09-21,72075,2204.0,22611.0,47260.0,459,20,546
45517,Hungary,2020-09-21,18866,686.0,4401.0,13779.0,876,3,10
45518,Iceland,2020-09-21,2377,10.0,2125.0,242.0,70,0,9
45519,India,2020-09-21,5562663,88935.0,4497867.0,975861.0,75083,1053,101468
45520,Indonesia,2020-09-21,248852,9677.0,180797.0,58378.0,4176,124,3470
45521,Iran,2020-09-21,425481,24478.0,361523.0,39480.0,3341,177,1953
45522,Iraq,2020-09-21,322856,8625.0,258075.0,56156.0,3821,70,4484
45523,Ireland,2020-09-21,33121,1792.0,23364.0,7965.0,188,0,0
45524,Israel,2020-09-21,190929,0.0,136780.0,54149.0,3027,0,2711
45525,Italy,2020-09-21,299506,35724.0,218703.0,45079.0,1350,17,352
45526,Jamaica,2020-09-21,5143,70.0,1407.0,3666.0,155,3,57
45527,Japan,2020-09-21,79462,1518.0,70970.0,6974.0,320,10,366
45528,Jordan,2020-09-21,5045,32.0,3527.0,1486.0,266,2,683
45529,Kazakhstan,2020-09-21,107374,1671.0,102064.0,3639.0,67,0,123
45530,Kenya,2020-09-21,37079,650.0,23949.0,12480.0,98,2,62
45531,"Korea, South",2020-09-21,23106,0.0,20441.0,2665.0,61,0,193
45532,Kosovo,2020-09-21,15142,615.0,12674.0,1853.0,79,1,104
45533,Kuwait,2020-09-21,99964,0.0,90930.0,9034.0,530,0,762
45534,Kyrgyzstan,2020-09-21,45471,1063.0,41682.0,2726.0,136,0,198
45535,Laos,2020-09-21,23,0.0,22.0,1.0,0,0,0
45536,Latvia,2020-09-21,1526,36.0,1248.0,242.0,1,0,0
45537,Lebanon,2020-09-21,29987,307.0,12507.0,17173.0,684,10,460
45538,Lesotho,2020-09-21,1424,33.0,754.0,637.0,0,0,0
45539,Liberia,2020-09-21,1336,82.0,1218.0,36.0,1,0,2
45540,Libya,2020-09-21,28796,450.0,15384.0,12962.0,847,6,316
45541,Liechtenstein,2020-09-21,114,1.0,110.0,3.0,1,0,1
45542,Lithuania,2020-09-21,3814,87.0,2199.0,1528.0,70,0,1
45543,Luxembourg,2020-09-21,7916,124.0,6839.0,953.0,198,0,136
45544,Madagascar,2020-09-21,16073,0.0,14682.0,1391.0,20,0,36
45545,Malawi,2020-09-21,5733,179.0,4053.0,1501.0,2,0,13
45546,Malaysia,2020-09-21,10276,0.0,9395.0,881.0,57,0,40
45547,Maldives,2020-09-21,9770,34.0,8390.0,1346.0,46,1,129
45548,Mali,2020-09-21,3024,0.0,2377.0,647.0,11,0,5
45549,Malta,2020-09-21,2776,23.0,2079.0,674.0,45,3,32
45550,Mauritania,2020-09-21,7384,161.0,6977.0,246.0,16,0,26
45551,Mauritius,2020-09-21,366,0.0,338.0,28.0,0,0,0
45552,Mexico,2020-09-21,700580,73697.0,596317.0,30566.0,2917,204,5858
45553,Moldova,2020-09-21,46796,1211.0,35018.0,10567.0,200,8,782
45554,Monaco,2020-09-21,195,1.0,159.0,35.0,2,0,6
45555,Mongolia,2020-09-21,313,0.0,302.0,11.0,1,0,0
45556,Montenegro,2020-09-21,8842,138.0,5425.0,3279.0,230,2,157
45557,Morocco,2020-09-21,103119,1855.0,84158.0,17106.0,1376,25,3426
45558,Mozambique,2020-09-21,6912,44.0,0.0,6868.0,141,1,0
45559,Namibia,2020-09-21,10526,113.0,8112.0,2301.0,149,1,79
45560,Nepal,2020-09-21,65276,427.0,47238.0,17611.0,1154,16,1005
45561,Netherlands,2020-09-21,100491,6327.0,2993.0,91171.0,2274,3,153
45562,New Zealand,2020-09-21,1815,25.0,1729.0,61.0,0,0,1
45563,Nicaragua,2020-09-21,4961,147.0,2913.0,1901.0,0,0,0
45564,Niger,2020-09-21,1189,69.0,1104.0,16.0,1,0,0
45565,Nigeria,2020-09-21,57437,1100.0,48674.0,7663.0,195,2,105
45566,North Macedonia,2020-09-21,16780,700.0,13949.0,2131.0,45,7,86
45567,Norway,2020-09-21,13005,267.0,10371.0,2367.0,108,0,0
45568,Oman,2020-09-21,94051,0.0,85781.0,8270.0,576,0,363
45569,Pakistan,2020-09-21,306886,6424.0,293159.0,7303.0,582,4,290
45570,Panama,2020-09-21,106810,2272.0,82320.0,22218.0,607,15,955
45571,Papua New Guinea,2020-09-21,517,7.0,232.0,278.0,0,0,0
45572,Paraguay,2020-09-21,34260,676.0,18629.0,14955.0,740,17,512
45573,Peru,2020-09-21,768895,31369.0,607837.0,129689.0,6030,0,0
45574,Philippines,2020-09-21,290190,0.0,230233.0,59957.0,3447,0,368
45575,Poland,2020-09-21,79988,2298.0,64604.0,13086.0,748,5,302
45576,Portugal,2020-09-21,69200,1920.0,45736.0,21544.0,623,8,140
45577,Qatar,2020-09-21,123604,211.0,120540.0,2853.0,228,1,237
45578,Romania,2020-09-21,113589,4458.0,90649.0,18482.0,808,23,878
45579,Russia,2020-09-21,1105048,0.0,909026.0,196022.0,6090,0,2595
45580,Rwanda,2020-09-21,4722,27.0,2973.0,1722.0,11,1,12
45581,Saint Kitts and Nevis,2020-09-21,19,0.0,17.0,2.0,2,0,0
45582,Saint Lucia,2020-09-21,27,0.0,26.0,1.0,0,0,0
45583,Saint Vincent and the Grenadines,2020-09-21,64,0.0,64.0,0.0,0,0,0
45584,San Marino,2020-09-21,723,42.0,669.0,12.0,0,0,0
45585,Sao Tome and Principe,2020-09-21,908,15.0,880.0,13.0,0,0,2
45586,Saudi Arabia,2020-09-21,330246,4512.0,311499.0,14235.0,492,27,1060
45587,Senegal,2020-09-21,14738,302.0,11458.0,2978.0,24,0,198
45588,Serbia,2020-09-21,32938,743.0,0.0,32195.0,30,2,0
45589,Seychelles,2020-09-21,143,0.0,136.0,7.0,2,0,0
45590,Sierra Leone,2020-09-21,2168,72.0,1650.0,446.0,0,0,0
45591,Singapore,2020-09-21,57606,27.0,57241.0,338.0,30,0,60
45592,Slovakia,2020-09-21,6756,39.0,3571.0,3146.0,79,0,23
45593,Slovenia,2020-09-21,4470,142.0,3048.0,1280.0,50,0,25
45594,Solomon Islands,2020-09-21,0,0.0,0.0,0.0,0,0,0
45595,Somalia,2020-09-21,3465,98.0,2877.0,490.0,23,0,0
45596,South Africa,2020-09-21,661936,15992.0,591208.0,54736.0,725,39,1137
45597,South Sudan,2020-09-21,2649,0.0,1290.0,1359.0,7,0,0
45598,Spain,2020-09-21,671468,0.0,150376.0,521092.0,31428,0,0
45599,Sri Lanka,2020-09-21,3299,0.0,3100.0,199.0,12,0,12
45600,Sudan,2020-09-21,13555,836.0,6760.0,5959.0,0,0,0
45601,Suriname,2020-09-21,4740,97.0,4525.0,118.0,17,0,37
45602,Sweden,2020-09-21,88237,5865.0,0.0,82372.0,0,0,0
45603,Switzerland,2020-09-21,50378,2050.0,40500.0,7828.0,1095,5,0
45604,Syria,2020-09-21,3833,0.0,0.0,3833.0,33,0,0
45605,Taiwan*,2020-09-21,509,7.0,479.0,23.0,2,0,0
45606,Tajikistan,2020-09-21,9388,73.0,8152.0,1163.0,42,0,44
45607,Tanzania,2020-09-21,509,21.0,183.0,305.0,0,0,0
45608,Thailand,2020-09-21,3511,59.0,3343.0,109.0,5,0,3
45609,Timor-Leste,2020-09-21,27,0.0,0.0,27.0,0,0,0
45610,Togo,2020-09-21,1669,41.0,1274.0,354.0,3,0,5
45611,Trinidad and Tobago,2020-09-21,3945,65.0,1802.0,2078.0,44,0,49
45612,Tunisia,2020-09-21,11260,164.0,2386.0,8710.0,528,5,0
45613,Turkey,2020-09-21,304610,7574.0,268435.0,28601.0,1743,68,1202
45614,US,2020-09-21,6862816,199865.0,2615949.0,4047002.0,52464,356,25278
45615,Uganda,2020-09-21,6468,63.0,2731.0,3674.0,181,0,115
45616,Ukraine,2020-09-21,182900,3652.0,81131.0,98117.0,2781,26,693
45617,United Arab Emirates,2020-09-21,85595,0.0,75086.0,10509.0,679,0,813
45618,United Kingdom,2020-09-21,401122,41871.0,2228.0,357023.0,4378,11,0
45619,Uruguay,2020-09-21,1927,46.0,1634.0,247.0,10,0,13
45620,Uzbekistan,2020-09-21,52070,437.0,48369.0,3264.0,430,4,437
45621,Venezuela,2020-09-21,67443,555.0,56726.0,10162.0,787,8,630
45622,Vietnam,2020-09-21,1068,0.0,947.0,121.0,0,0,5
45623,West Bank and Gaza,2020-09-21,36151,265.0,24428.0,11458.0,465,3,728
45624,Western Sahara,2020-09-21,10,1.0,8.0,1.0,0,0,0
45625,Yemen,2020-09-21,2028,0.0,1235.0,793.0,2,0,8
45626,Zambia,2020-09-21,14175,331.0,13629.0,215.0,44,1,264
45627,Zimbabwe,2020-09-21,7683,225.0,5924.0,1534.0,0,0,0
45628,Afghanistan,2020-09-22,39096,1445.0,32576.0,5075.0,22,1,0
45629,Albania,2020-09-22,12666,367.0,7042.0,5257.0,131,3,47
45630,Algeria,2020-09-22,50214,1689.0,35307.0,13218.0,191,10,127
45631,Andorra,2020-09-22,1681,53.0,1199.0,429.0,0,0,0
45632,Angola,2020-09-22,4236,155.0,1462.0,2619.0,119,1,13
45633,Antigua and Barbuda,2020-09-22,96,3.0,92.0,1.0,0,0,0
45634,Argentina,2020-09-22,652174,13952.0,517228.0,120994.0,12027,470,8665
45635,Armenia,2020-09-22,47667,938.0,42676.0,4053.0,115,2,39
45636,Australia,2020-09-22,26972,859.0,24331.0,1782.0,30,5,174
45637,Austria,2020-09-22,39303,771.0,30312.0,8220.0,645,4,796
45638,Azerbaijan,2020-09-22,39378,578.0,36949.0,1851.0,98,2,113
45639,Bahamas,2020-09-22,3467,77.0,1871.0,1519.0,49,2,100
45640,Bahrain,2020-09-22,66402,227.0,59367.0,6808.0,650,3,741
45641,Bangladesh,2020-09-22,352178,5007.0,260790.0,86381.0,1557,28,2073
45642,Barbados,2020-09-22,189,7.0,173.0,9.0,0,0,0
45643,Belarus,2020-09-22,76104,791.0,73386.0,1927.0,206,6,85
45644,Belgium,2020-09-22,105226,9955.0,19039.0,76232.0,1834,5,62
45645,Belize,2020-09-22,1635,21.0,967.0,647.0,0,0,0
45646,Benin,2020-09-22,2294,40.0,1954.0,300.0,0,0,0
45647,Bhutan,2020-09-22,261,0.0,195.0,66.0,0,0,1
45648,Bolivia,2020-09-22,131453,7693.0,90853.0,32907.0,467,39,613
45649,Bosnia and Herzegovina,2020-09-22,25737,778.0,18359.0,6600.0,216,8,250
45650,Botswana,2020-09-22,2567,13.0,624.0,1930.0,0,0,0
45651,Brazil,2020-09-22,4591364,138105.0,4016831.0,436428.0,33324,833,23399
45652,Brunei,2020-09-22,145,3.0,142.0,0.0,0,0,0
45653,Bulgaria,2020-09-22,19123,767.0,13748.0,4608.0,109,2,21
45654,Burkina Faso,2020-09-22,1907,56.0,1252.0,599.0,11,0,63
45655,Burma,2020-09-22,6959,116.0,1951.0,4892.0,488,16,506
45656,Burundi,2020-09-22,474,1.0,462.0,11.0,0,0,0
45657,Cabo Verde,2020-09-22,5337,52.0,4742.0,543.0,56,0,68
45658,Cambodia,2020-09-22,275,0.0,274.0,1.0,0,0,0
45659,Cameroon,2020-09-22,20598,0.0,19124.0,1474.0,0,0,0
45660,Canada,2020-09-22,148842,9220.0,128890.0,10732.0,1272,7,1206
45661,Central African Republic,2020-09-22,4802,62.0,1830.0,2910.0,16,0,0
45662,Chad,2020-09-22,1155,81.0,967.0,107.0,2,0,0
45663,Chile,2020-09-22,448523,12321.0,423176.0,13026.0,1055,23,2065
45664,China,2020-09-22,90399,4715.0,83664.0,2020.0,18,0,18
45665,Colombia,2020-09-22,777537,24397.0,640900.0,112240.0,7102,0,0
45666,Comoros,2020-09-22,470,7.0,453.0,10.0,0,0,3
45667,Congo (Brazzaville),2020-09-22,5002,89.0,3887.0,1026.0,0,0,0
45668,Congo (Kinshasa),2020-09-22,10523,271.0,10011.0,241.0,4,0,59
45669,Costa Rica,2020-09-22,66689,760.0,25706.0,40223.0,1087,15,579
45670,Cote d'Ivoire,2020-09-22,19343,120.0,18682.0,541.0,16,0,52
45671,Croatia,2020-09-22,15136,255.0,12987.0,1894.0,144,2,250
45672,Cuba,2020-09-22,5222,0.0,4506.0,716.0,81,0,44
45673,Cyprus,2020-09-22,1618,22.0,1369.0,227.0,15,0,0
45674,Czechia,2020-09-22,53158,0.0,26151.0,27007.0,2394,0,726
45675,Denmark,2020-09-22,24261,641.0,18463.0,5157.0,487,1,298
45676,Djibouti,2020-09-22,5407,61.0,5338.0,8.0,3,0,2
45677,Dominica,2020-09-22,24,0.0,18.0,6.0,0,0,0
45678,Dominican Republic,2020-09-22,109269,2064.0,82741.0,24464.0,486,10,467
45679,Ecuador,2020-09-22,127643,11126.0,102852.0,13665.0,932,31,0
45680,Egypt,2020-09-22,102254,0.0,91143.0,11111.0,113,0,811
45681,El Salvador,2020-09-22,27954,814.0,22113.0,5027.0,156,2,331
45682,Equatorial Guinea,2020-09-22,5018,83.0,4509.0,426.0,16,0,0
45683,Eritrea,2020-09-22,364,0.0,309.0,55.0,0,0,4
45684,Estonia,2020-09-22,2976,64.0,2385.0,527.0,35,0,6
45685,Eswatini,2020-09-22,5307,106.0,4672.0,529.0,25,2,25
45686,Ethiopia,2020-09-22,70422,1127.0,28991.0,40304.0,713,19,357
45687,Fiji,2020-09-22,32,2.0,28.0,2.0,0,0,2
45688,Finland,2020-09-22,9195,341.0,7700.0,1154.0,149,0,0
45689,France,2020-09-22,507150,31426.0,94961.0,380763.0,10299,80,672
45690,Gabon,2020-09-22,8704,54.0,7875.0,775.0,0,0,0
45691,Gambia,2020-09-22,3540,110.0,2002.0,1428.0,14,2,10
45692,Georgia,2020-09-22,3913,23.0,1574.0,2316.0,218,3,40
45693,Germany,2020-09-22,277412,0.0,244693.0,32719.0,1852,0,2037
45694,Ghana,2020-09-22,46062,297.0,45258.0,507.0,0,0,0
45695,Greece,2020-09-22,15928,352.0,1347.0,14229.0,333,8,0
45696,Grenada,2020-09-22,24,0.0,24.0,0.0,0,0,0
45697,Guatemala,2020-09-22,86623,3137.0,75869.0,7617.0,942,13,697
45698,Guinea,2020-09-22,10387,65.0,9780.0,542.0,43,0,23
45699,Guinea-Bissau,2020-09-22,2324,39.0,1549.0,736.0,21,0,422
45700,Guyana,2020-09-22,2437,0.0,1361.0,1076.0,35,0,2
45701,Haiti,2020-09-22,8633,223.0,6482.0,1928.0,9,2,0
45702,Holy See,2020-09-22,12,0.0,12.0,0.0,0,0,0
45703,Honduras,2020-09-22,72306,2206.0,23230.0,46870.0,231,2,619
45704,Hungary,2020-09-22,19499,694.0,4559.0,14246.0,633,8,158
45705,Iceland,2020-09-22,2419,10.0,2130.0,279.0,42,0,5
45706,India,2020-09-22,5646010,90020.0,4587613.0,968377.0,83347,1085,89746
45707,Indonesia,2020-09-22,252923,9837.0,184298.0,58788.0,4071,160,3501
45708,Iran,2020-09-22,429193,24656.0,363737.0,40800.0,3712,178,2214
45709,Iraq,2020-09-22,327580,8682.0,261757.0,57141.0,4724,57,3682
45710,Ireland,2020-09-22,33444,1792.0,23364.0,8288.0,323,0,0
45711,Israel,2020-09-22,193374,0.0,140751.0,52623.0,2445,0,3971
45712,Italy,2020-09-22,300897,35738.0,219670.0,45489.0,1391,14,967
45713,Jamaica,2020-09-22,5270,75.0,1444.0,3751.0,127,5,37
45714,Japan,2020-09-22,79773,1519.0,71214.0,7040.0,311,1,244
45715,Jordan,2020-09-22,5679,33.0,3707.0,1939.0,634,1,180
45716,Kazakhstan,2020-09-22,107450,1699.0,102064.0,3687.0,76,28,0
45717,Kenya,2020-09-22,37218,659.0,24147.0,12412.0,139,9,198
45718,"Korea, South",2020-09-22,23216,0.0,20650.0,2566.0,110,0,209
45719,Kosovo,2020-09-22,15208,615.0,12815.0,1778.0,66,0,141
45720,Kuwait,2020-09-22,100683,0.0,91612.0,9071.0,719,0,682
45721,Kyrgyzstan,2020-09-22,45542,1063.0,41796.0,2683.0,71,0,114
45722,Laos,2020-09-22,23,0.0,22.0,1.0,0,0,0
45723,Latvia,2020-09-22,1560,36.0,1248.0,276.0,34,0,0
45724,Lebanon,2020-09-22,30852,315.0,12878.0,17659.0,865,8,371
45725,Lesotho,2020-09-22,1424,33.0,754.0,637.0,0,0,0
45726,Liberia,2020-09-22,1336,82.0,1218.0,36.0,0,0,0
45727,Libya,2020-09-22,29446,460.0,15913.0,13073.0,650,10,529
45728,Liechtenstein,2020-09-22,115,1.0,110.0,4.0,1,0,0
45729,Lithuania,2020-09-22,3859,87.0,2225.0,1547.0,45,0,26
45730,Luxembourg,2020-09-22,8016,124.0,6848.0,1044.0,100,0,9
45731,Madagascar,2020-09-22,16136,0.0,14743.0,1393.0,63,0,61
45732,Malawi,2020-09-22,5739,179.0,4065.0,1495.0,6,0,12
45733,Malaysia,2020-09-22,10358,0.0,9563.0,795.0,82,0,168
45734,Maldives,2020-09-22,9818,34.0,8438.0,1346.0,48,0,48
45735,Mali,2020-09-22,3030,0.0,2380.0,650.0,6,0,3
45736,Malta,2020-09-22,2814,23.0,2113.0,678.0,38,0,34
45737,Mauritania,2020-09-22,7403,161.0,7011.0,231.0,19,0,34
45738,Mauritius,2020-09-22,367,0.0,339.0,28.0,1,0,1
45739,Mexico,2020-09-22,705263,74348.0,598953.0,31962.0,4683,651,2636
45740,Moldova,2020-09-22,47446,1230.0,35542.0,10674.0,650,19,524
45741,Monaco,2020-09-22,197,1.0,163.0,33.0,2,0,4
45742,Mongolia,2020-09-22,313,0.0,302.0,11.0,0,0,0
45743,Montenegro,2020-09-22,9138,146.0,5544.0,3448.0,296,8,119
45744,Morocco,2020-09-22,105346,1889.0,85883.0,17574.0,2227,34,1725
45745,Mozambique,2020-09-22,7114,45.0,0.0,7069.0,202,1,0
45746,Namibia,2020-09-22,10607,116.0,8359.0,2132.0,81,3,247
45747,Nepal,2020-09-22,66632,429.0,48061.0,18142.0,1356,2,823
45748,Netherlands,2020-09-22,102844,6338.0,3059.0,93447.0,2353,11,66
45749,New Zealand,2020-09-22,1824,25.0,1737.0,62.0,9,0,8
45750,Nicaragua,2020-09-22,5073,149.0,2913.0,2011.0,112,2,0
45751,Niger,2020-09-22,1193,69.0,1104.0,20.0,4,0,0
45752,Nigeria,2020-09-22,57613,1100.0,48836.0,7677.0,176,0,162
45753,North Macedonia,2020-09-22,16867,705.0,14084.0,2078.0,87,5,135
